Date,10 Yr,PC Corn Futures,PC Crude Oil Futures,PC Gold Futures,PC S&P 500,PC Federal Funds Rate,PC CPI,PC GDP Growth Rate,PC Labor Force Participation Rate,PC Residential,PC Change in private inventories,PC Intellectual property products
2007-03-06,4.53,1.645327656770943,2.134063907454137,-1.255259980548862,-0.756100519826014,-0.3307221381736871,-0.5822508302498163,1.5238157561450658,-1.6134348600177741,1.4031370665042797,0.1002957883591601,-0.02198843449875217
2007-03-07,4.5,1.6699635595503135,2.2146184575397077,-1.1958852356104206,-0.023842215106388134,-1.1198097580389255,0.07252057159727739,0.3091316422028767,-1.6713666958286446,1.3852885373098658,0.07267741963201618,-0.018761660698303477
2007-03-08,4.51,1.6467364305212282,2.2345957099227096,-0.6382911484018854,-0.791657533767988,-0.4830859467618242,-0.13616388342024124,0.9998489782837929,-1.6476321766497088,1.4000117019195932,0.08950841161660195,-0.018557387338847143
2007-03-09,4.59,1.6431039875696933,2.333109702102019,0.1694806555546069,-1.0104655690896769,-0.4633823430723136,0.4024914533985431,0.6072390435921291,-1.6750728153255428,1.3978140977411433,0.08804633828912412,-0.015991803470138267
2007-03-12,4.56,1.6409713830798358,2.369959190992069,0.2533229052413172,-1.1489231519143712,-0.4464557966253552,-0.2099126394721025,0.8858925905714491,-1.6561680592276222,1.4147849807679063,0.08836323289368328,-0.015233376811217968
2007-03-13,4.5,1.6726531075288456,2.5345953250523983,0.6350320875645907,-0.22951085303875152,-1.5029720147974968,0.20135133475627504,-0.37188285034714064,-1.7018759328149708,1.403600219216494,0.06355360239759074,-0.012137232490020196
2007-03-14,4.53,1.6319197622277295,2.283720484312063,0.12891637977425777,-1.793357655549759,-0.030523666910902383,-0.004297978071463175,0.5369139292143101,-1.6931853175662341,1.4241417035120172,0.0808154293321497,-0.01244582543838654
2007-03-15,4.54,1.6550207910343873,2.1454419586623286,-1.4007548683594457,0.018329432891176833,-0.781242736384343,0.9679679686239524,0.6174155418295011,-1.6852825810474141,1.3510364267359902,0.06977812726948228,-0.01932133400355709
2007-03-16,4.55,1.6664808240436482,2.2943177762289673,-0.8065319678761653,0.109879221859219,-1.1781012971936953,0.14548571719043177,0.5715941901070587,-1.6586245141202403,1.378804238465918,0.07566425036003077,-0.018840166757887463
2007-03-19,4.58,1.6380429748595664,2.183096074099165,-0.7317363875924028,-0.969656981703014,-0.21860282029066377,0.26867802422028225,1.0487203429206606,-1.6611070483520238,1.3895814169269973,0.08814924249434047,-0.01826183156924135
2007-03-20,4.56,1.65510210040507,2.0994419127260437,-1.5297504281719687,-0.1814843567829265,-0.6552003566902823,0.7574086180063339,0.640821422619869,-1.6776378319545544,1.361300701315557,0.07736061932806351,-0.020402154904938016
2007-03-21,4.53,1.6431202585899025,1.9427495260207388,-1.9690621501898196,-1.1808053403941,-0.0021212662626994526,0.33460169673573603,0.5431679442630079,-1.6954924740310449,1.391747575124697,0.07723463714748904,-0.018527097857907147
2007-03-22,4.6,1.6627804498965615,2.2218347354678465,-1.0500412345988959,-0.532561105688013,-0.8967438430718365,-0.23239256440219022,0.22194340459770343,-1.6860006356648674,1.4045949492899983,0.06475351834808335,-0.015424352456313958
2007-03-23,4.62,1.6424169992583475,2.3012443398034734,0.17192247531790353,-1.5940296141923793,-0.28308738306631454,0.06433094664403886,0.17226611649214185,-1.6998915444190938,1.424572155848207,0.08109931593125519,-0.012892498512027542
2007-03-26,4.6,1.6539057092822746,2.413861624679888,-0.17135890320233016,-0.7307720027327278,-0.9069798254287877,-1.3183942527469272,1.0717935277286486,-1.6298145414712306,1.433325475123657,0.07535709677963943,-0.014416623529704638
2007-03-27,4.62,1.6597275508080342,2.3004901193195435,-0.30947170749660113,-0.5766231344418752,-0.8825200503495372,0.5452043356606164,-0.05248121370077704,-1.7044750810902536,1.3909996003667815,0.07075869858944411,-0.015010255867048202
2007-03-28,4.62,1.6675070185527685,2.379839938669671,-0.3499215361648522,-0.39054237848867707,-1.210979630396295,-0.487399862656255,0.16657089407616793,-1.6779228532205417,1.4137744890375954,0.06334552507169514,-0.013752782049010929
2007-03-29,4.64,1.6471863975660233,2.0991552502679425,-1.0732046049363657,-1.1360038757304791,-0.3004812197737406,0.9935662890426692,-0.24779261987324977,-1.7451597804369248,1.3853897521561391,0.060352044626761726,-0.013575150555208424
2007-03-30,4.65,1.6425278793046678,2.5683796245966026,0.8815813204722341,-1.3785716329182676,-0.7223084730153625,-1.69972278372545,1.1058376189086392,-1.6332098087295002,1.4611638028569829,0.07463938407273832,-0.009893886702527997
2007-04-02,4.65,1.7195637384987206,2.3623338375436616,0.7139495646575704,-1.512852907475702,-0.7246717191671033,-1.85521071053921,1.3650918175393019,-1.431498395590092,1.0473026932904461,-0.18496993209202386,0.11293508047712116
2007-04-03,4.67,1.7122029213492946,2.1455708419528134,0.12434473726353608,-1.4599133546524496,-0.26520326896561236,-0.2916335389632546,1.2717564900027332,-1.4530568976692388,1.0006928276620537,-0.1675463806729567,0.10740912633033192
2007-04-04,4.66,1.7482529218764407,1.891827350196868,-1.9815398241160247,0.5109169915822791,-1.1736443002669645,1.370793890818658,0.39445237622914375,-1.4985554084274284,0.9142090018980208,-0.19235467562930197,0.10114835160149109
2007-04-05,4.68,1.728727673097229,2.0005143151443954,-1.2261716896962083,-0.37810723426181203,-0.7857440717444455,0.9854781533384526,0.40689807011694756,-1.5257566856024585,0.9425383535456073,-0.21066805022233692,0.10888573383300573
2007-04-09,4.75,1.7163719611848014,2.2171142191598956,0.21176650945477987,-0.8600051264504064,-0.6468355769131334,0.579648848313861,0.8474028661397256,-1.49545877370153,0.9663337884350749,-0.1937930641213311,0.11054214310944845
2007-04-10,4.73,1.7355181828081048,1.9973736164861828,-1.3176537294013957,-0.2613459147877853,-0.9122484149067112,0.6314174767046762,0.4823236456218889,-1.5047192527951818,0.950893048691277,-0.20182649580431852,0.10687847257331831
2007-04-11,4.74,1.7343665095115786,2.288011552627252,0.3337075619693255,-0.959367868057925,-1.0516104912616744,-0.5661601230036839,0.38312644804666,-1.4881826921329064,1.0101913016630588,-0.19753549097242326,0.11244598096527911
2007-04-12,4.74,1.72197290789001,2.030149863073668,-0.7505540298177901,-1.353468825791884,-0.4339428593559028,0.010403302152155763,0.36499321250748223,-1.5191185775688947,0.9940779690151199,-0.20303768976035355,0.11167726712247665
2007-04-13,4.76,1.7435155828874203,1.9333780534470524,-1.9425980147839128,0.45729792736806973,-1.1572858727384774,0.90639805572793,0.7308560062875286,-1.4854962187820981,0.9229672475968352,-0.19828650989496505,0.10265142240887042
2007-04-16,4.74,1.7173093634190566,2.086114518458323,-0.775779333602953,-0.9140159329542208,-0.526047751252708,-0.38005524598736734,1.3130881736344924,-1.465687902843836,0.9837566490609752,-0.19478290591194689,0.10892919972594632
2007-04-17,4.69,1.7210089204477386,2.234852234091281,0.45206476023130004,-1.4448338855219816,-0.5586074459227456,-0.6420175916778555,0.8919075237192444,-1.4623694652089403,1.0173619872194755,-0.17572521283117948,0.10990688188873489
2007-04-18,4.66,1.739937756263007,1.918364167808707,-1.364954459202722,-0.242857209812064,-0.8356413717345366,1.4254943018452473,0.0661663925642273,-1.5206539581553722,0.935409070157549,-0.1879218581489331,0.10381971799310245
2007-04-19,4.68,1.727888852903052,2.0250177451941695,-0.5785690372706032,-0.6600190762611868,-0.6500961879384467,1.6195586058010047,0.017905352116417448,-1.539768545012573,0.9408049167014408,-0.1939676136191822,0.10781986539460219
2007-04-20,4.68,1.7258966318869342,2.1314739913738183,-0.6812246731375207,-1.0402362680019765,-0.6971258018768477,-1.3910375853792287,1.3519004167270117,-1.4384039819789995,1.0174634149946367,-0.18842181504525815,0.10880093548796937
2007-04-23,4.66,1.7332727371276795,2.1791991369312824,-0.07091371218908354,-1.4330802726274434,-0.7882942078962151,-0.7891924410230029,0.11207555119935814,-1.5050937679332832,1.027604296025085,-0.19982321769247063,0.1133394524817735
2007-04-24,4.63,1.7275319655401122,1.9891036373630817,-0.5856399269204485,-0.7760381929786608,-0.5413806001326916,1.7860940625854917,-0.05943283912336529,-1.5411732018191158,0.9403804164800627,-0.18640219059725655,0.10663865437915622
2007-04-25,4.66,1.730375742891977,1.7831460175037799,-1.8560121584707097,-0.6766361939452493,-0.3827291710650415,1.3826018162389218,0.2508786585616421,-1.5219829424539397,0.9399515498183973,-0.18373938639447152,0.1030254780143243
2007-04-26,4.69,1.7147557230719535,2.2139041913964204,0.6385116858679447,-1.7253201162777585,-0.372134944600289,0.29380337341387025,0.25277174185035484,-1.52196118770761,1.002959245021809,-0.19093576067574977,0.11357484925037006
2007-04-27,4.71,1.7380741873689656,2.0800662510821604,-0.8601695268314358,-0.6122383291196122,-0.966478962976065,-0.09686692413332344,0.3753909761964013,-1.4962602047379634,0.9835946090809831,-0.19976224433184833,0.1088892693061136
2007-04-30,4.63,1.733391928121394,2.317979362778392,0.2738883999384601,-0.6472922922210735,-1.1875148447281616,-0.3426801126262241,0.470167884328053,-1.4946866810365327,0.9941192391686006,-0.20905080471543339,0.11348601578642517
2007-05-01,4.64,1.7392292804024163,1.995613089783254,-0.8035410962286792,-0.8050341918560955,-0.43902849519400433,1.9095463209691979,0.056268921275635854,-1.5644353119058414,0.9131711829712449,-0.1372234200121985,0.0789163115964162
2007-05-02,4.65,1.7414354523325732,2.0000992018295527,-0.843201977854574,-0.8694673026052155,-0.43157504688566706,1.0620875938992005,0.5396574210503693,-1.5167895390921893,0.9348118000925986,-0.11986144727780146,0.07609832612455064
2007-05-03,4.68,1.7586345985314964,1.9960594854526152,-1.6820156916926003,0.25971135330376144,-1.0811447344266174,0.6894167558567874,0.883310094102407,-1.4849489014843054,0.9139515139700719,-0.13058172591628553,0.07322680566438834
2007-05-04,4.65,1.7508526251491674,2.1246075938941256,-0.7881735111006039,-0.23446671409749786,-0.955256331825785,0.3708050345080048,0.9243967296215182,-1.4822236741934154,0.9369239590228776,-0.1269299989283877,0.07612153013805913
2007-05-07,4.64,1.739547777599458,2.2812561117747143,0.2921846827309085,-1.2673393480980457,-0.6740914201089192,-0.8180658925889351,1.0542061844409711,-1.4692836371255582,0.9955183149040043,-0.12308956682150192,0.0812696105780216
2007-05-08,4.63,1.7421434230523747,2.334092177114816,0.765056270700198,-1.7690910884362003,-0.6467089286986247,-1.2452373016144649,0.6401839191713392,-1.4804643375053506,1.0267962586868822,-0.12183571889830874,0.0837774017391471
2007-05-09,4.67,1.7415439561310322,2.0444617445708935,-0.5130798940492466,-1.0325611283022227,-0.44654913529951823,1.1156436889470487,0.28639163478147983,-1.5307001475410051,0.941414366068478,-0.12268893888535717,0.0778573626929416
2007-05-10,4.65,1.740274948947346,2.4313954527323913,1.6941976944032553,-2.1986802208363807,-0.6503681289991078,-0.09440153752596583,-0.6397027833244473,-1.5721983545254405,1.0212402918046757,-0.14530488007811193,0.09114214179744774
2007-05-11,4.67,1.7524050185765647,1.7977538774127697,-2.461943416838325,0.07999119193404496,-0.7046220502379945,1.7003240237649477,0.43963642498966354,-1.5374499299228137,0.8881813007624952,-0.14203742795488042,0.07357616330036183
2007-05-14,4.69,1.7455672032673983,2.198099477702002,-0.09857265341928821,-1.0621706907983488,-0.7630950967542673,0.14001746366982248,0.3014406923455656,-1.5234692083859809,0.9704510005748611,-0.13901214957263502,0.08242697119754942
2007-05-15,4.71,1.761858813713272,1.9508064103299319,-1.8545267384830073,0.17423295978368913,-1.1224166285585226,1.4638021348207602,-0.06464572288160195,-1.556410819719594,0.9022630383457689,-0.15670236764416312,0.07769463898421063
2007-05-16,4.71,1.7229310931593196,1.9823305210004303,-0.3411407281574875,-1.8193468781640028,0.1571824014947487,1.6743057630157476,0.08035403415584767,-1.5733723442180079,0.9420089368841121,-0.1293763953133055,0.08136034039066872
2007-05-17,4.76,1.7479934153622774,2.1235367225295363,-0.3660916169627268,-1.441463723954448,-0.6334219299141515,-0.023048111592376082,-0.13437156253983604,-1.5465242226744433,0.9871783879980045,-0.14418296601135805,0.08392947372981806
2007-05-18,4.81,1.7463744785393593,2.089375800580089,-0.889082570207175,-0.653788472735626,-0.7307480982410204,-0.10336943731797243,1.010370720829874,-1.478290557500852,0.9571764061741662,-0.12598686111729226,0.0770432759097772
2007-05-21,4.79,1.7577021848469048,1.943032538311733,-1.5789538693494984,-0.35304135879383053,-0.856728501739636,1.1001451327668972,-0.005650751256773726,-1.5437004874612366,0.9257900935473915,-0.14163893219694595,0.07711882902295215
2007-05-22,4.83,1.7366267305340428,2.322089815361781,0.7646208017539061,-1.4787547116939261,-0.5962718018195401,-0.4330506933555929,0.7826076297543485,-1.4876170121304941,0.9947478400450701,-0.12142042838492441,0.08249651460090013
2007-05-23,4.86,1.7544576276913186,2.1452245255556144,-0.6523147503149915,-0.6387079915967251,-0.9768234242685706,-0.018690058949855565,0.39382622624251296,-1.5089252572576202,0.9632897318079056,-0.13901278038991582,0.08005581420791111
2007-05-24,4.86,1.7500089987415197,2.146235354200748,-0.012882068270065428,-0.7668802567231583,-0.8238899735695645,1.8971739544564585,-0.5714983113238405,-1.5834395175481168,0.9260245610285759,-0.14219914910918346,0.08172851804285211
2007-05-25,4.86,1.7436824791309966,2.0787665393495405,-0.9310823517593825,-0.8801658536476615,-0.662050771981471,0.0657481843336329,0.6176916125243155,-1.5157183397560872,0.9593517794370596,-0.14397797172145485,0.08087892056202392
2007-05-29,4.88,1.7355549986794017,2.348609960821501,0.4560643437744762,-0.9907152240576595,-0.7820050551613588,-0.6595851998361663,1.314045859978857,-1.466288687380165,0.9809544468012515,-0.13103641864627366,0.08226813478255143
2007-05-30,4.88,1.7439514288686482,1.7818064421959716,-1.9367741227009794,-0.5782453740055098,-0.32968101249616916,2.4359125431956623,-0.15087391545173984,-1.5821553036541534,0.8905493802356301,-0.13958678802919694,0.07585766732251595
2007-05-31,4.9,1.7613653484639615,2.028623040109797,-1.61569276484475,0.16687565673341875,-1.197506070632102,0.6324631524977274,0.45622185059390247,-1.514543847568259,0.9216390835928604,-0.14827655152879984,0.07702622642490133
2007-06-01,4.95,1.7500577647854267,2.1214266999508262,-1.1155116936579175,-0.2847673483036966,-1.1016571544491596,-0.7225286353689377,1.0513384309458094,-1.4545538511968952,0.9586974277437686,-0.12553887050465404,0.06416412681990401
2007-06-04,4.93,1.7383832936473973,2.1268970849101816,-0.4843651505137028,-1.1088605304297883,-0.678517348635103,-0.054076637613648296,0.379816788167947,-1.5115939886771295,0.9665589000534952,-0.13144093443207197,0.06873703901305601
2007-06-05,4.98,1.745542079331722,2.230082883866735,0.10301854876597939,-0.8284639897258372,-0.9547703653740817,0.12344788507464409,0.30186109259034793,-1.4980387923621057,0.962225566806567,-0.11933554640016822,0.06705406721706235
2007-06-06,4.97,1.747636102077038,2.29921046630372,0.19170247955985897,-0.8429611719377309,-1.1422177324805292,-0.25605589377363075,0.10342135772683003,-1.5147833605206649,0.9741543927034322,-0.13986211476305932,0.07134050943029008
2007-06-07,5.11,1.7564761424917392,2.1464041569756622,-0.22430142306891693,-0.7049234399097343,-1.1626671599468834,1.7605614505275453,-1.4265705617718856,-1.6196164514961984,0.9302199374480724,-0.15932960139743937,0.072897334899212
2007-06-08,5.12,1.700564578426917,2.097827644389198,0.4212267286009737,-2.258819237442615,0.4020694061860454,1.2406837416924452,0.6012236160494505,-1.5458902160186316,0.951673394764918,-0.11776440133079129,0.07070738877718818
2007-06-11,5.14,1.7585297859350835,1.9196778308248539,-2.232537591587444,0.43589347362951225,-1.2365396603878491,1.0978529267427803,0.21707823728737824,-1.5264423934313682,0.8948948300894821,-0.1477675624949065,0.06299601748596348
2007-06-12,5.26,1.741538663664108,2.29702036352208,0.48481222109372524,-1.0390164989164157,-0.9695751066602474,0.5058865863254542,-0.23036660284069782,-1.5480098191067808,0.9610703133918175,-0.14291732680899152,0.07280592090948985
2007-06-13,5.2,1.7279730519402006,1.8103608138070377,-1.9357460944991254,-0.8481691227091781,-0.16496238782496048,1.387910545433432,0.566880999895783,-1.5355417155189215,0.9083731364903765,-0.13018548441454947,0.06363659253403453
2007-06-14,5.23,1.7416688260291406,2.0038536438342445,-1.4100703854815353,-0.5503353561751234,-0.7715899573070814,0.47383647918663774,0.41658180813653595,-1.5230523088545211,0.9333555173513534,-0.14303836829738795,0.0669532026616265
2007-06-15,5.16,1.7402046875404742,1.9442245390338078,-1.5905138837498136,-0.3692913701886102,-0.6865998213143218,1.0597539134287686,0.48558302852065566,-1.5228664714415814,0.9117164484931615,-0.13496360964934007,0.06424218737640684
2007-06-18,5.15,1.7449452326770691,2.1555696275505603,-0.47815330565897574,-0.8556990409455325,-0.8966487655621659,-0.1353482261378784,0.33538227775624235,-1.5050405673777791,0.9651329958947439,-0.1314047870123658,0.0681200799192941
2007-06-19,5.09,1.736901886544984,2.364089052775588,0.495342722632821,-1.223124191263899,-0.8787853906645432,-1.8010977457694919,1.387445233199654,-1.4248727358806184,1.0132061519188362,-0.11145969358463323,0.06831592825716966
2007-06-20,5.14,1.7457612657173287,2.32929568675797,0.5021488508353218,-0.8022798774261806,-1.159263812963666,0.5287323838366431,-0.2879430896775551,-1.5489647187672486,0.9562968476104021,-0.14751795954858493,0.07307098083114123
2007-06-21,5.16,1.720730161998651,2.185864065234663,0.17691984763621504,-1.8522040868173284,-0.22989108985856022,-0.2658758082557428,0.6459150474402928,-1.5110828132875194,0.9861567074334373,-0.12742191875279021,0.07158252495908969
2007-06-22,5.14,1.7513118660718792,2.503353545202335,0.9962847627450553,-0.9866218786440488,-1.4238733223539692,-1.6777739387834714,0.4871576812326583,-1.4685515714003143,1.0182136546277736,-0.135060279120141,0.07336101038242505
2007-06-25,5.09,1.732568879320164,2.3273033129934753,0.4708015429728889,-1.3373610996801135,-0.7917097508148241,-0.5544219189395866,0.48538847714376787,-1.5095596336370816,0.9871520617730755,-0.14133059773028556,0.07366266823782956
2007-06-26,5.1,1.7278888261701775,2.2135096876575737,0.43833425444353546,-1.4233252304402306,-0.48548601143484343,0.9310925264555511,0.01372620775962794,-1.5492729664407159,0.9529503748861647,-0.1318487815077868,0.07140567704653401
